agno,rbd,nombre_establecimiento,nombre_comuna,nombre_deprov,nombre_region,numero_region,dependencia,area_geografica,estado,latitud,longitud,alumnos_psu,psu_lenguaje,psu_matematica,psu_nem,alumnos_psu_lenguaje,alumnos_psu_matematica,alumnos_psu_nem
2009,132,LICEO ACADEMIA IQUIQUE,IQUIQUE,Iquique,DE TARAPAC?,1,Particular Subvencionado,Urbano,Funcionando,-20.33293869,-70.13943265,254,544,547,578,257,254,272
2009,133,COLEGIO ADVENTISTA DE IQUIQUE,IQUIQUE,Iquique,DE TARAPAC?,1,Particular Subvencionado,Urbano,Funcionando,-20.22547746,-70.14890900,50,480,487,514,53,50,57
2009,134,LICEO ATENEA,IQUIQUE,Iquique,DE TARAPAC?,1,Particular Subvencionado,Urbano,Funcionando,-20.21555748,-70.15433970,22,416,450,478,24,22,26
2009,144,COLEGIO IQUIQUE YOUNG SCHOOL,IQUIQUE,Iquique,DE TARAPAC?,1,Particular Subvencionado,Urbano,Funcionando,-20.22375382,-70.14305749,25,437,430,493,25,25,25
2009,161,LICEO DE HUARA,HUARA,Tamarugal,DE TARAPAC?,1,Municipal,Rural,Funcionando,-19.99687623,-69.77263363,8,404,401,526,8,8,9
2009,191,LIC. ALCDE.SERGIO GONZALEZ GUTIERREZ,POZO ALMONTE,Tamarugal,DE TARAPAC?,1,Municipal,Rural,Funcionando,-20.25302606,-69.78499939,81,424,426,562,81,81,80
2009,199,LICEO DOMINGO LATRILLE LASTAUNOU,TOCOPILLA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-22.08858102,-70.19479052,102,394,400,543,103,102,114
2009,200,LICEO POLITECNICO DIEGO PORTALES P.,TOCOPILLA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-22.08060382,-70.19415374,26,381,404,589,26,26,31
2009,208,COLEGIO SAGRADA FAMILIA,TOCOPILLA,Antofagasta,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-22.09460395,-70.20492181,83,507,523,538,83,83,84
2009,211,LICEO  H.C. T.P.  MARIA ELENA,MAR?A ELENA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-22.34669407,-69.66711837,43,437,464,608,43,43,49
2009,217,LICEO LUIS CRUZ MARTINEZ,CALAMA,El Loa,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-22.46343431,-68.92549726,273,532,563,502,276,273,276
2009,218,LICEO FRANCISCO DE AGUIRRE,CALAMA,El Loa,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-22.45850419,-68.93104974,78,391,405,484,80,78,95
2009,219,LICEO POLITECNICO CESAREO AGUIRRE G.,CALAMA,El Loa,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-22.46178823,-68.92152277,127,399,425,466,129,127,140
2009,220,LICEO MINERO AM?RICA,CALAMA,El Loa,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-22.43793055,-68.92419894,177,440,456,522,179,177,194
2009,222,CENTRO EDUC.INTEGRAL DE ADULTOS C.E.I.A,CALAMA,El Loa,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,0.00000000,0.00000000,99,408,417,499,100,99,118
2009,253,COLEGIO ADVENTISTA DE CALAMA,CALAMA,El Loa,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-22.46550360,-68.92655564,66,459,442,540,66,66,66
2009,254,FUNDACION EDUC.COLEGIO NUESTRA SRA.DE AYQUINA,CALAMA,El Loa,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-22.46208920,-68.92760717,57,551,539,589,57,57,57
2009,255,COLEGIO  EJERCITO DE SALVACION,CALAMA,El Loa,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-22.45990430,-68.93066026,28,423,420,470,30,28,31
2009,256,INSTITUTO OBISPO SILVA LEZAETA,CALAMA,El Loa,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-22.47694993,-68.92701620,91,539,554,529,91,91,91
2009,257,COLEGIO CHUQUICAMATA,CALAMA,El Loa,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-22.47759329,-68.91274566,130,593,604,590,130,130,131
2009,279,LICEO INDUSTRIAL EULOGIO GORDO MONEO,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-23.61371048,-70.38281893,80,418,448,535,86,80,135
2009,280,LICEO COMERCIAL JERARDO MUNOZ CAMPO,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-23.65262037,-70.39940372,177,451,444,524,177,177,229
2009,283,LICEO TECNICO DE ANTOFAGASTA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-23.65056834,-70.40162688,65,414,409,525,65,65,87
2009,284,LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-23.65363642,-70.39889493,138,424,428,491,138,138,182
2009,285,LICEO MARTA NAREA DIAZ,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-23.65032073,-70.40104584,103,456,454,506,107,103,125
2009,286,LICEO LA PORTADA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-23.60879562,-70.38203233,41,403,387,546,42,41,71
2009,287,LICEO DOMINGO HERRERA RIVERA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-23.63090515,-70.38790048,305,488,495,542,305,305,314
2009,304,LICEO ANDRES SABELLA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-23.67502720,-70.41021236,118,488,504,587,119,118,119
2009,335,COLEGIO EVANGELICO JOSE LANCASTER,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-23.66112526,-70.38860167,11,382,395,427,11,11,19
2009,336,LICEO EXPERIMENTAL ARTISTICO-APLICACION,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-23.65569791,-70.40062273,109,522,524,548,109,109,111
2009,337,ESCUELA PARTICULAR SANTA TERESITA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-23.65057398,-70.39198031,29,562,601,600,29,29,29
2009,341,ESCUELA PARTICULAR ADVENTISTA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-23.64620556,-70.39571811,63,507,507,562,63,63,65
2009,342,COLEGIO INGLES SAN JOSE,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-23.66553350,-70.40051181,116,592,589,551,116,116,117
2009,344,COLEGIO SANTA EMILIA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-23.58943641,-70.37964428,68,512,525,560,68,68,69
2009,355,INS. CHILENO NORTEAMERICANO CULTURA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Pagado,Urbano,Funcionando,-23.66215158,-70.40199545,62,530,553,545,63,62,62
2009,357,COL. SAN LUIS,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Pagado,Urbano,Funcionando,-23.65145976,-70.39491114,84,600,629,597,84,84,84
2009,358,INS. SANTA MARIA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Pagado,Urbano,Funcionando,-23.65263339,-70.39495300,37,599,601,601,37,37,37
2009,361,COL. THE ANTOFAGASTA BRITISH SCHOOL,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Pagado,Urbano,Funcionando,-23.67718767,-70.40998061,50,605,666,656,50,50,50
2009,364,COL. ANTOFAGASTA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Pagado,Urbano,Funcionando,-23.63777153,-70.39361914,55,543,531,531,55,55,56
2009,365,COLEGIO EAGLE SCHOOL,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-23.64692172,-70.39240242,47,554,545,564,47,47,47
2009,366,HRVATSKA SKOLA S. ESTEBAN (EX-J. SKOLA),ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Pagado,Urbano,Funcionando,-23.65395608,-70.39749640,86,639,669,591,86,86,86
2009,367,COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT,MEJILLONES,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-23.10523208,-70.44066808,31,432,447,562,31,31,39
2009,372,LICEO POLITECNICO JOSE MIGUEL QUIROZ,TALTAL,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-25.40233792,-70.47446423,36,392,404,539,36,36,52
2009,373,LICEO JUAN CORTES-MONROY CORTES,TALTAL,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-25.40683022,-70.48472797,79,441,460,555,79,79,80
2009,379,LICEO FEDERICO VARELA,CHA?ARAL,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,-26.34624121,-70.61662592,104,486,487,592,104,104,118
2009,384,LICEO MANUEL MAGALHAES MEDLING,DIEGO DE ALMAGRO,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,-26.38979943,-70.04082850,59,501,516,559,60,59,72
2009,392,LICEO DIEGO DE ALMEIDA,DIEGO DE ALMAGRO,Copiapo - Chanaral,DE ATACAMA,3,Particular Subvencionado,Urbano,Funcionando,-26.24687937,-69.62873497,85,526,541,552,85,85,86
2009,396,INSTITUTO COMERCIAL ALEJANDRO RIVERA DIAZ,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,-27.36426538,-70.33394070,137,460,473,451,137,137,158
2009,397,ESCUELA MEDARDO CANO GODOY,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,0.00000000,0.00000000,6,312,392,573,6,6,7
2009,399,LICEO JOSE ANTONIO CARVAJAL,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,-27.37492348,-70.32851742,85,391,429,468,85,85,105
2009,400,LICEO MERCEDES FRITIS MACKENNEY,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,-27.37068125,-70.32658612,142,443,452,460,143,142,160
2009,415,LICEO DE MUSICA,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,-27.37387785,-70.32836337,75,541,541,490,75,75,76
2009,419,ESCUELA HERNAN MARQUEZ HUERTA,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,-27.41271871,-70.27331779,1,431,410,0,1,1,0
2009,429,LICEO CATOLICO ATACAMA,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Particular Subvencionado,Urbano,Funcionando,-27.36608273,-70.33645977,132,598,599,558,132,132,130
2009,430,LICEO POLITECNICO BELEN,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Particular Subvencionado,Urbano,Funcionando,-27.36137823,-70.33379488,43,504,488,511,43,43,48
2009,431,LICEO SAGRADO CORAZON,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Particular Subvencionado,Urbano,Funcionando,-27.36648075,-70.33731383,51,503,481,506,51,51,51
2009,433,COLEGIO ADVENTISTA DE COPIAPO,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Particular Subvencionado,Urbano,Funcionando,-27.39452879,-70.29790677,53,475,479,548,53,53,54
2009,437,ESCUELA TECNICO PROFESIONAL,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Particular Subvencionado,Urbano,Funcionando,-27.36507132,-70.34120960,204,550,578,507,204,204,204
2009,438,LICEO MANUEL BLANCO ENCALADA,CALDERA,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,-27.07361929,-70.82684807,39,411,417,492,40,39,45
2009,440,COLEGIO PARROQUIAL PADRE NEGRO,CALDERA,Copiapo - Chanaral,DE ATACAMA,3,Particular Subvencionado,Urbano,Funcionando,-27.06588094,-70.80894805,40,438,459,480,40,40,43
2009,441,ESCUELA DE CONCENTRACION,TIERRA AMARILLA,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,-27.93589171,-70.01226276,0,0,0,0,0,0,0
2009,448,LICEO PEDRO TRONCOSO MACHUCA,VALLENAR,Huasco - Vallenar,DE ATACAMA,3,Municipal,Urbano,Funcionando,-28.57613802,-70.75745121,166,424,440,553,170,166,177
2009,449,LICEO JOSE SANTOS OSSA,VALLENAR,Huasco - Vallenar,DE ATACAMA,3,Municipal,Urbano,Funcionando,-28.58118021,-70.75275051,206,406,424,516,209,206,233
2009,478,LICEO SANTA MARTA,VALLENAR,Huasco - Vallenar,DE ATACAMA,3,Particular Subvencionado,Urbano,Funcionando,-28.57604310,-70.75572196,65,528,553,564,65,65,65
2009,479,LICEO SAN FRANCISCO,VALLENAR,Huasco - Vallenar,DE ATACAMA,3,Particular Subvencionado,Urbano,Funcionando,-28.57758998,-70.76239262,117,518,552,584,117,117,118
2009,486,LICEO JAPON,HUASCO,Huasco - Vallenar,DE ATACAMA,3,Municipal,Urbano,Funcionando,-28.46540071,-71.21133209,67,425,436,572,67,67,74
2009,516,LICEO GABRIELA MISTRAL DE LA SERENA,LA SERENA,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.90327555,-71.24479475,192,447,463,520,194,192,210
2009,517,LICEO GREGORIO CORDOVEZ,LA SERENA,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.90242563,-71.24278769,141,442,477,521,141,141,152
2009,518,LICEO TECNICO MARTA BRUNET,LA SERENA,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.90632326,-71.24593999,30,413,403,521,31,30,40
2009,530,COLEGIO GABRIEL GONZALEZ VIDELA,LA SERENA,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.89732794,-71.25235411,84,421,430,495,84,84,91
2009,532,CEN.ED.INT.DE ADUL.ESTER VILLARREAL CASTILLO,LA SERENA,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,0.00000000,0.00000000,92,387,398,477,93,92,110
2009,565,COLEGIO PARTICULAR ADVENTISTA MARANATA,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.93478199,-71.27452364,83,498,499,611,84,83,84
2009,568,COLEGIO SAN ANTONIO,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.90414549,-71.24880068,39,535,531,482,39,39,39
2009,570,COLEGIO ELENA BETTINI,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.90803112,-71.25211868,34,523,549,607,34,34,34
2009,573,ESCUELA PARTICULAR TERESA VIDELA DE G,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.92399984,-71.25574050,30,557,564,534,30,30,30
2009,574,ESCUELA  INDUSTRIAL SALESIANA SAN RAMON,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.90925824,-71.25104869,82,453,477,510,82,83,96
2009,575,COLEGIO PROVIDENCIA,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.90148878,-71.24005392,35,422,443,607,36,35,43
2009,577,COLEGIO JULIA DE LA BARRA CAMPOS,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Cerrado,0.00000000,0.00000000,65,522,517,566,65,65,65
2009,578,LICEO IGNACIO CARRERA PINTO,LA SERENA,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.90175530,-71.24559933,37,389,411,463,41,37,61
2009,579,COLEGIO SEMINARIO CONCILIAR,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.90497727,-71.24233750,120,580,611,550,120,120,120
2009,580,COLEGIO GERONIMO RENDIC,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.90372331,-71.24286854,145,570,604,572,145,145,144
2009,581,ESCUELA EXPERIMENTAL DE MUSICA JORGE PE?A HEN,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.92679611,-71.25312121,36,585,574,531,36,36,37
2009,582,COLEGIO ANDRES BELLO,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.90103282,-71.25252031,99,586,587,546,99,99,102
2009,583,COLEGIO SAGRADOS CORAZONES,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.90408388,-71.24659383,37,588,575,567,37,37,38
2009,585,COLEGIO THE INTERNATIONAL SCHOOL,LA SERENA,Elqui,DE COQUIMBO,4,Particular Pagado,Urbano,Funcionando,-29.94945842,-71.23451974,38,626,666,655,38,38,39
2009,587,COLEGIO SERENA,LA SERENA,Elqui,DE COQUIMBO,4,Particular Pagado,Urbano,Funcionando,-29.91545216,-71.24861990,30,676,684,628,30,30,30
2009,590,COLEGIO PARTICULAR SAN JOSE,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.89893770,-71.25212113,57,478,499,534,57,57,57
2009,591,COLEGIO INGLES CATOLICO,LA SERENA,Elqui,DE COQUIMBO,4,Particular Pagado,Urbano,Funcionando,-29.91710293,-71.25443547,53,591,626,605,53,53,54
2009,609,INSTITUTO SUPERIOR DE COMERCIO DE COQUIMBO,COQUIMBO,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.96019421,-71.33992444,129,469,474,550,129,129,148
2009,610,LICEO INDUSTRIAL JOSE TOMAS DE URMENETA,COQUIMBO,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.96525130,-71.34722268,80,408,438,500,80,81,96
2009,611,LICEO DIEGO PORTALES,COQUIMBO,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.95271968,-71.33615471,64,381,393,496,66,64,76
2009,612,ESCUELA GUILLERMO CERECEDA,COQUIMBO,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.96732116,-71.32513080,9,393,337,538,9,9,12
2009,613,COLEGIO DE ARTES CLAUDIO ARRAU,COQUIMBO,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.96086532,-71.33769207,58,470,449,549,58,58,59
2009,617,COLEGIO SANTA CECILIA,COQUIMBO,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.95329095,-71.34259072,2,340,366,568,2,2,3
2009,620,ESCUELA JOSE ALFARO ALFARO,COQUIMBO,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.95693551,-71.26156039,2,389,337,541,2,2,2
2009,646,COLEGIO BERNARDO O?HIGGINS,COQUIMBO,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.96034469,-71.33652994,123,467,473,519,126,123,134
2009,647,COLEGIO MANUEL MONTT,COQUIMBO,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.96129540,-71.33988808,21,435,458,508,21,21,21
2009,648,COLEGIO SANTA MARTA,COQUIMBO,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.96124443,-71.34680731,67,550,532,570,67,67,67
2009,649,COLEGIO PARTICULAR GABRIELA MISTRAL,COQUIMBO,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.96344478,-71.33873668,60,523,510,577,60,60,61
2009,656,LICEO PEDRO REGALADO S. VIDELA O.,ANDACOLLO,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-30.23398504,-71.07818470,66,426,413,548,67,66,77
2009,665,LICEO CARLOS ROBERTO MONDACA CORTES,VICU?A,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-30.03361065,-70.71425085,68,411,400,501,69,68,79
2009,690,COLEGIO ANTONIO VARAS,VICU?A,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-30.03532332,-70.70819099,75,473,504,570,75,75,76
2009,701,LICEO ESTELA AVILA DE PERRY,OVALLE,Limari,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-30.60113948,-71.20344579,132,372,388,467,133,132,158
2009,704,LICEO ALEJANDRO ALVAREZ JOFRE,OVALLE,Limari,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-30.59939648,-71.20143547,121,468,472,554,122,121,127
2009,705,LICEO POLITECNICO DE OVALLE,OVALLE,Limari,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-30.59573101,-71.20375087,185,404,448,510,190,185,216
2009,763,COLEGIO SAN JUAN BAUTISTA,OVALLE,Limari,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-30.59596981,-71.20136839,43,524,517,601,43,43,43
2009,766,COLEGIO SANTA MARIA EUFRASIA,OVALLE,Limari,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-30.59391734,-71.19096769,139,457,506,563,140,139,147
