agno,rbd,nombre_establecimiento,nombre_comuna,nombre_deprov,nombre_region,numero_region,dependencia,area_geografica,estado,latitud,longitud,alumnos_psu,psu_lenguaje,psu_matematica,psu_nem,alumnos_psu_lenguaje,alumnos_psu_matematica,alumnos_psu_nem
2011,109,LICEO ELENA DUVAUCHELLE CABEZON,IQUIQUE,Iquique,DE TARAPAC?,1,Municipal,Urbano,Funcionando,-20.21716334,-70.15332739,23,415,432,570,23,23,23
2011,124,LICEO LUIS CRUZ MARTINEZ,IQUIQUE,Iquique,DE TARAPAC?,1,Municipal,Urbano,Funcionando,-20.24201527,-70.13725574,101,405,414,553,101,101,101
2011,127,LICEO MARIA AUXILIADORA,IQUIQUE,Iquique,DE TARAPAC?,1,Particular Subvencionado,Urbano,Funcionando,-20.22258041,-70.14841871,70,545,557,566,70,70,70
2011,129,LICEO SUPERIOR GABRIELA MISTRAL,IQUIQUE,Iquique,DE TARAPAC?,1,Particular Subvencionado,Urbano,Funcionando,-20.22111977,-70.15209309,10,388,393,515,10,10,10
2011,130,COLEGIO NORTH COLLEGE,IQUIQUE,Iquique,DE TARAPAC?,1,Particular Subvencionado,Urbano,Funcionando,-20.22339436,-70.14414606,20,525,533,552,20,20,20
2011,131,LICEO PARTICULAR MIXTO ESCASCE,IQUIQUE,Iquique,DE TARAPAC?,1,Particular Subvencionado,Urbano,Funcionando,-20.22447015,-70.14820285,42,433,444,513,42,42,41
2011,132,LICEO ACADEMIA IQUIQUE,IQUIQUE,Iquique,DE TARAPAC?,1,Particular Subvencionado,Urbano,Funcionando,-20.33293869,-70.13943265,182,592,603,639,182,182,182
2011,133,COLEGIO ADVENTISTA DE IQUIQUE,IQUIQUE,Iquique,DE TARAPAC?,1,Particular Subvencionado,Urbano,Funcionando,-20.22547746,-70.14890900,41,458,467,538,42,41,42
2011,134,LICEO ATENEA,IQUIQUE,Iquique,DE TARAPAC?,1,Particular Subvencionado,Urbano,Funcionando,-20.21555748,-70.15433970,14,436,448,554,14,14,14
2011,144,COLEGIO IQUIQUE YOUNG SCHOOL,IQUIQUE,Iquique,DE TARAPAC?,1,Particular Subvencionado,Urbano,Funcionando,-20.22375382,-70.14305749,29,443,463,549,29,29,29
2011,161,LICEO DE HUARA,HUARA,Tamarugal,DE TARAPAC?,1,Municipal,Rural,Funcionando,-19.99687623,-69.77263363,4,335,404,594,4,4,4
2011,178,LICEO TECNICO PROFESIONAL COLCHANE,COLCHANE,Tamarugal,DE TARAPAC?,1,Municipal,Rural,Funcionando,-19.27647790,-68.63913529,5,386,399,547,5,5,5
2011,191,LIC. ALCDE.SERGIO GONZALEZ GUTIERREZ,POZO ALMONTE,Tamarugal,DE TARAPAC?,1,Municipal,Rural,Funcionando,-20.25302606,-69.78499939,41,430,434,607,41,41,40
2011,199,LICEO DOMINGO LATRILLE LASTAUNOU,TOCOPILLA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-22.08858102,-70.19479052,59,352,382,520,60,59,60
2011,200,LICEO POLITECNICO DIEGO PORTALES P.,TOCOPILLA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-22.08060382,-70.19415374,16,396,441,555,16,16,16
2011,208,COLEGIO SAGRADA FAMILIA,TOCOPILLA,Antofagasta,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-22.09460395,-70.20492181,94,496,546,538,94,94,94
2011,211,LICEO  H.C. T.P.  MARIA ELENA,MAR?A ELENA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-22.34669407,-69.66711837,68,415,416,598,68,68,68
2011,217,LICEO LUIS CRUZ MARTINEZ,CALAMA,El Loa,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-22.46343431,-68.92549726,256,545,567,516,256,256,254
2011,218,LICEO FRANCISCO DE AGUIRRE,CALAMA,El Loa,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-22.45850419,-68.93104974,47,398,405,475,49,47,49
2011,219,LICEO POLITECNICO CESAREO AGUIRRE G.,CALAMA,El Loa,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-22.46178823,-68.92152277,86,411,421,469,87,86,87
2011,220,LICEO MINERO AM?RICA,CALAMA,El Loa,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-22.43793055,-68.92419894,180,454,446,546,180,180,180
2011,222,CENTRO EDUC.INTEGRAL DE ADULTOS C.E.I.A,CALAMA,El Loa,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,0.00000000,0.00000000,59,419,407,507,62,59,61
2011,253,COLEGIO ADVENTISTA DE CALAMA,CALAMA,El Loa,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-22.46550360,-68.92655564,62,453,455,554,62,62,62
2011,254,FUNDACION EDUC.COLEGIO NUESTRA SRA.DE AYQUINA,CALAMA,El Loa,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-22.46208920,-68.92760717,67,538,524,565,67,67,67
2011,255,COLEGIO  EJERCITO DE SALVACION,CALAMA,El Loa,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-22.45990430,-68.93066026,19,476,445,480,20,19,20
2011,256,INSTITUTO OBISPO SILVA LEZAETA,CALAMA,El Loa,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-22.47694993,-68.92701620,100,514,542,524,100,100,100
2011,257,COLEGIO CHUQUICAMATA,CALAMA,El Loa,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-22.47759329,-68.91274566,144,577,599,583,145,144,145
2011,279,LICEO INDUSTRIAL EULOGIO GORDO MONEO,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-23.61371048,-70.38281893,49,410,418,562,49,49,48
2011,280,LICEO COMERCIAL JERARDO MUNOZ CAMPO,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-23.65262037,-70.39940372,139,444,443,539,140,139,138
2011,283,LICEO TECNICO DE ANTOFAGASTA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-23.65056834,-70.40162688,67,432,406,543,68,67,68
2011,284,LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-23.65363642,-70.39889493,97,398,399,517,98,97,94
2011,285,LICEO MARTA NAREA DIAZ,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-23.65032073,-70.40104584,98,457,425,534,100,98,98
2011,286,LICEO LA PORTADA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-23.60879562,-70.38203233,30,404,378,537,31,30,31
2011,287,LICEO DOMINGO HERRERA RIVERA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-23.63090515,-70.38790048,228,478,494,568,231,228,230
2011,304,LICEO ANDRES SABELLA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-23.67502720,-70.41021236,113,485,500,613,113,113,113
2011,335,COLEGIO EVANGELICO JOSE LANCASTER,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-23.66112526,-70.38860167,8,396,383,468,8,8,8
2011,336,LICEO EXPERIMENTAL ARTISTICO-APLICACION,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-23.65569791,-70.40062273,102,513,523,577,103,102,101
2011,337,ESCUELA PARTICULAR SANTA TERESITA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-23.65057398,-70.39198031,35,588,593,604,35,35,35
2011,341,ESCUELA PARTICULAR ADVENTISTA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-23.64620556,-70.39571811,67,488,491,608,67,67,67
2011,342,COLEGIO INGLES SAN JOSE,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-23.66553350,-70.40051181,132,569,595,552,132,132,132
2011,344,COLEGIO SANTA EMILIA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-23.58943641,-70.37964428,75,506,511,579,76,75,76
2011,355,INS. CHILENO NORTEAMERICANO CULTURA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Pagado,Urbano,Funcionando,-23.66215158,-70.40199545,50,501,530,535,50,50,50
2011,357,COL. SAN LUIS,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Pagado,Urbano,Funcionando,-23.65145976,-70.39491114,78,598,623,604,78,78,77
2011,358,INS. SANTA MARIA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Pagado,Urbano,Funcionando,-23.65263339,-70.39495300,46,586,562,584,46,46,46
2011,361,COL. THE ANTOFAGASTA BRITISH SCHOOL,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Pagado,Urbano,Funcionando,-23.67718767,-70.40998061,44,621,649,671,44,44,44
2011,364,COL. ANTOFAGASTA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Pagado,Urbano,Funcionando,-23.63777153,-70.39361914,48,499,505,508,48,48,48
2011,365,COLEGIO EAGLE SCHOOL,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Subvencionado,Urbano,Funcionando,-23.64692172,-70.39240242,78,550,534,526,78,78,78
2011,366,HRVATSKA SKOLA S. ESTEBAN (EX-J. SKOLA),ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA,2,Particular Pagado,Urbano,Funcionando,-23.65395608,-70.39749640,100,646,659,612,100,100,100
2011,367,COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT,MEJILLONES,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-23.10523208,-70.44066808,51,414,425,536,54,51,54
2011,372,LICEO POLITECNICO JOSE MIGUEL QUIROZ,TALTAL,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-25.40233792,-70.47446423,9,367,338,503,9,9,9
2011,373,LICEO JUAN CORTES-MONROY CORTES,TALTAL,Antofagasta,DE ANTOFAGASTA,2,Municipal,Urbano,Funcionando,-25.40683022,-70.48472797,53,436,459,592,53,53,53
2011,379,LICEO FEDERICO VARELA,CHA?ARAL,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,-26.34624121,-70.61662592,62,461,490,578,62,62,62
2011,384,LICEO MANUEL MAGALHAES MEDLING,DIEGO DE ALMAGRO,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,-26.38979943,-70.04082850,42,518,523,625,42,42,42
2011,392,LICEO DIEGO DE ALMEIDA,DIEGO DE ALMAGRO,Copiapo - Chanaral,DE ATACAMA,3,Particular Subvencionado,Urbano,Funcionando,-26.24687937,-69.62873497,92,508,529,544,92,92,91
2011,396,INSTITUTO COMERCIAL ALEJANDRO RIVERA DIAZ,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,-27.36426538,-70.33394070,105,479,472,468,105,105,105
2011,397,ESCUELA MEDARDO CANO GODOY,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,0.00000000,0.00000000,18,321,354,595,18,18,18
2011,399,LICEO JOSE ANTONIO CARVAJAL,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,-27.37492348,-70.32851742,41,404,428,472,42,41,42
2011,400,LICEO MERCEDES FRITIS MACKENNEY,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,-27.37068125,-70.32658612,66,431,438,472,66,66,65
2011,415,LICEO DE MUSICA,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,-27.37387785,-70.32836337,47,507,511,500,47,47,47
2011,419,ESCUELA HERNAN MARQUEZ HUERTA,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,-27.41271871,-70.27331779,1,284,341,380,1,1,1
2011,429,LICEO CATOLICO ATACAMA,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Particular Subvencionado,Urbano,Funcionando,-27.36608273,-70.33645977,111,570,555,526,112,111,111
2011,430,LICEO POLITECNICO BELEN,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Particular Subvencionado,Urbano,Funcionando,-27.36137823,-70.33379488,50,488,458,517,50,50,50
2011,431,LICEO SAGRADO CORAZON,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Particular Subvencionado,Urbano,Funcionando,-27.36648075,-70.33731383,37,458,463,499,37,37,37
2011,433,COLEGIO ADVENTISTA DE COPIAPO,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Particular Subvencionado,Urbano,Funcionando,-27.39452879,-70.29790677,64,479,470,595,64,64,63
2011,437,ESCUELA TECNICO PROFESIONAL,COPIAP?,Copiapo - Chanaral,DE ATACAMA,3,Particular Subvencionado,Urbano,Funcionando,-27.36507132,-70.34120960,203,531,550,510,203,203,203
2011,438,LICEO MANUEL BLANCO ENCALADA,CALDERA,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,-27.07361929,-70.82684807,23,405,419,548,23,23,23
2011,440,COLEGIO PARROQUIAL PADRE NEGRO,CALDERA,Copiapo - Chanaral,DE ATACAMA,3,Particular Subvencionado,Urbano,Funcionando,-27.06588094,-70.80894805,28,464,476,494,30,28,29
2011,441,ESCUELA DE CONCENTRACION,TIERRA AMARILLA,Copiapo - Chanaral,DE ATACAMA,3,Municipal,Urbano,Funcionando,-27.93589171,-70.01226276,1,513,432,580,1,1,1
2011,448,LICEO PEDRO TRONCOSO MACHUCA,VALLENAR,Huasco - Vallenar,DE ATACAMA,3,Municipal,Urbano,Funcionando,-28.57613802,-70.75745121,157,429,437,574,157,157,157
2011,449,LICEO JOSE SANTOS OSSA,VALLENAR,Huasco - Vallenar,DE ATACAMA,3,Municipal,Urbano,Funcionando,-28.58118021,-70.75275051,127,403,430,523,128,127,128
2011,478,LICEO SANTA MARTA,VALLENAR,Huasco - Vallenar,DE ATACAMA,3,Particular Subvencionado,Urbano,Funcionando,-28.57604310,-70.75572196,79,553,570,599,79,79,79
2011,479,LICEO SAN FRANCISCO,VALLENAR,Huasco - Vallenar,DE ATACAMA,3,Particular Subvencionado,Urbano,Funcionando,-28.57758998,-70.76239262,76,525,540,583,76,76,76
2011,486,LICEO JAPON,HUASCO,Huasco - Vallenar,DE ATACAMA,3,Municipal,Urbano,Funcionando,-28.46540071,-71.21133209,73,415,451,575,73,73,73
2011,516,LICEO GABRIELA MISTRAL DE LA SERENA,LA SERENA,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.90327555,-71.24479475,102,451,468,538,104,102,104
2011,517,LICEO GREGORIO CORDOVEZ,LA SERENA,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.90242563,-71.24278769,71,457,482,549,71,72,72
2011,518,LICEO TECNICO MARTA BRUNET,LA SERENA,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.90632326,-71.24593999,46,447,406,548,47,46,47
2011,526,COLEGIO JOSE MANUEL BALMACEDA,LA SERENA,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.91964437,-71.25088889,24,539,552,539,24,24,24
2011,530,COLEGIO GABRIEL GONZALEZ VIDELA,LA SERENA,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.89732794,-71.25235411,67,405,429,526,68,67,68
2011,532,CEN.ED.INT.DE ADUL.ESTER VILLARREAL CASTILLO,LA SERENA,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,0.00000000,0.00000000,66,408,403,503,67,66,68
2011,535,COLEGIO JOSE MIGUEL CARRERA,LA SERENA,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.94228594,-71.26309323,17,434,462,522,17,17,17
2011,565,COLEGIO PARTICULAR ADVENTISTA MARANATA,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.93478199,-71.27452364,71,490,509,593,71,71,71
2011,568,COLEGIO SAN ANTONIO,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.90414549,-71.24880068,36,592,567,555,36,36,36
2011,570,COLEGIO ELENA BETTINI,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.90803112,-71.25211868,37,509,527,612,37,37,37
2011,573,ESCUELA PARTICULAR TERESA VIDELA DE G,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.92399984,-71.25574050,56,546,535,543,56,56,56
2011,574,ESCUELA  INDUSTRIAL SALESIANA SAN RAMON,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.90925824,-71.25104869,120,462,474,525,121,120,121
2011,575,COLEGIO PROVIDENCIA,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.90148878,-71.24005392,90,455,429,580,92,90,92
2011,578,LICEO IGNACIO CARRERA PINTO,LA SERENA,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.90175530,-71.24559933,33,385,396,459,33,33,33
2011,579,COLEGIO SEMINARIO CONCILIAR,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.90497727,-71.24233750,122,591,603,561,123,122,123
2011,580,COLEGIO GERONIMO RENDIC,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.90372331,-71.24286854,148,605,635,599,148,148,148
2011,581,ESCUELA EXPERIMENTAL DE MUSICA JORGE PE?A HEN,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.92679611,-71.25312121,47,571,554,536,48,47,48
2011,582,COLEGIO ANDRES BELLO,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.90103282,-71.25252031,92,562,588,543,92,92,92
2011,583,COLEGIO SAGRADOS CORAZONES,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.90408388,-71.24659383,37,596,599,562,37,37,37
2011,585,COLEGIO THE INTERNATIONAL SCHOOL,LA SERENA,Elqui,DE COQUIMBO,4,Particular Pagado,Urbano,Funcionando,-29.94945842,-71.23451974,40,649,676,652,40,40,40
2011,587,COLEGIO SERENA,LA SERENA,Elqui,DE COQUIMBO,4,Particular Pagado,Urbano,Funcionando,-29.91545216,-71.24861990,28,663,681,646,28,28,28
2011,590,COLEGIO PARTICULAR SAN JOSE,LA SERENA,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.89893770,-71.25212113,86,490,546,522,86,86,86
2011,591,COLEGIO INGLES CATOLICO,LA SERENA,Elqui,DE COQUIMBO,4,Particular Pagado,Urbano,Funcionando,-29.91710293,-71.25443547,59,624,644,608,59,59,59
2011,597,ESCUELA BASICA PEDRO PABLO MUNOZ,LA HIGUERA,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.50814741,-71.20092205,1,251,363,0,1,1,0
2011,602,ESCUELA BASICA CARLOS CONDELL,LA HIGUERA,Elqui,DE COQUIMBO,4,Municipal,Rural,Funcionando,-29.61924362,-71.28297003,1,501,383,0,1,1,0
2011,609,INSTITUTO SUPERIOR DE COMERCIO DE COQUIMBO,COQUIMBO,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.96019421,-71.33992444,122,466,465,556,123,122,122
2011,610,LICEO INDUSTRIAL JOSE TOMAS DE URMENETA,COQUIMBO,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.96525130,-71.34722268,50,396,405,498,53,50,53
2011,611,LICEO DIEGO PORTALES,COQUIMBO,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.95271968,-71.33615471,36,411,403,508,36,37,37
2011,613,COLEGIO DE ARTES CLAUDIO ARRAU,COQUIMBO,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-29.96086532,-71.33769207,65,447,446,497,65,65,65
2011,646,COLEGIO BERNARDO O?HIGGINS,COQUIMBO,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.96034469,-71.33652994,138,438,439,508,139,138,139
2011,647,COLEGIO MANUEL MONTT,COQUIMBO,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.96129540,-71.33988808,22,470,499,537,22,22,22
2011,648,COLEGIO SANTA MARTA,COQUIMBO,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.96124443,-71.34680731,62,544,538,541,62,62,62
2011,649,COLEGIO PARTICULAR GABRIELA MISTRAL,COQUIMBO,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-29.96344478,-71.33873668,76,497,500,560,76,76,76
2011,656,LICEO PEDRO REGALADO S. VIDELA O.,ANDACOLLO,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-30.23398504,-71.07818470,53,428,433,535,53,53,53
2011,665,LICEO CARLOS ROBERTO MONDACA CORTES,VICU?A,Elqui,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-30.03361065,-70.71425085,58,410,403,485,61,58,61
2011,690,COLEGIO ANTONIO VARAS,VICU?A,Elqui,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-30.03532332,-70.70819099,64,451,475,526,64,64,64
2011,701,LICEO ESTELA AVILA DE PERRY,OVALLE,Limari,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-30.60113948,-71.20344579,86,353,388,490,89,86,89
2011,704,LICEO ALEJANDRO ALVAREZ JOFRE,OVALLE,Limari,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-30.59939648,-71.20143547,188,488,502,578,188,188,188
2011,705,LICEO POLITECNICO DE OVALLE,OVALLE,Limari,DE COQUIMBO,4,Municipal,Urbano,Funcionando,-30.59573101,-71.20375087,200,408,458,528,200,201,201
2011,763,COLEGIO SAN JUAN BAUTISTA,OVALLE,Limari,DE COQUIMBO,4,Particular Subvencionado,Urbano,Funcionando,-30.59596981,-71.20136839,44,532,536,611,44,44,44
