agno,rbd,nombre_establecimiento,nombre_comuna,nombre_deprov,nombre_region,numero_region,dependencia,area_geografica,estado,latitud,longitud,alumnos_psu,psu_lenguaje,psu_matematica,psu_nem,alumnos_psu_lenguaje,alumnos_psu_matematica,alumnos_psu_nem
2008,24234,COLEGIO INGLES COYHAIQUE,COYHAIQUE,Coyhaique,DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,11,Particular Subvencionado,URBANO,FUNCIONANDO,-45.56719441,-72.06672335,28,462,474,480,28,28,28
2008,24235,CENTRO DE ESTUDIOS FRANCISCO BILBAO,AYSÉN,Coyhaique,DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,11,Particular Subvencionado,URBANO,FUNCIONANDO,,,16,393,407,472,16,15,15
2008,24300,LICEO GABRIELA MISTRAL,NATALES,Magallanes,DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,12,Municipal,URBANO,FUNCIONANDO,-51.72464904,-72.50706253,50,444,459,613,50,50,50
2008,24303,LICEO NOBELIUS,PUNTA ARENAS,Magallanes,DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,12,Particular Subvencionado,URBANO,FUNCIONANDO,-53.13824311,-70.87994277,43,501,501,588,43,43,43
2008,24305,SOC. EDUCATIVA PIERRE FAURE Y CIA LTDA.,PUNTA ARENAS,Magallanes,DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,12,Particular Subvencionado,URBANO,FUNCIONANDO,-53.16853726,-70.91461601,30,510,531,546,30,30,30
2008,24307,LICEO JUAN BAUTISTA CONTARDI,PUNTA ARENAS,Magallanes,DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,12,Municipal,URBANO,FUNCIONANDO,-53.14299175,-70.90135288,110,604,603,675,110,110,110
2008,24314,COLEGIO CRUZ DEL SUR,PUNTA ARENAS,Magallanes,DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,12,Particular Pagado,URBANO,FUNCIONANDO,-53.15533597,-70.90415689,9,598,657,640,9,9,9
2008,24316,LICEO POLITEC.CARDENAL RAUL SILVA HENRIQUEZ,PUNTA ARENAS,Magallanes,DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,12,Municipal,URBANO,FUNCIONANDO,-53.13612023,-70.92223383,60,416,425,590,60,60,60
2008,24317,COLEGIO PUERTO NATALES,NATALES,Magallanes,DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,12,Particular Subvencionado,URBANO,FUNCIONANDO,-51.73165283,-72.48028393,25,543,505,648,25,25,25
2008,24319,COLEGIO PUNTA ARENAS,PUNTA ARENAS,Magallanes,DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,12,Particular Subvencionado,URBANO,FUNCIONANDO,-53.13979194,-70.88830844,45,506,491,500,45,45,44
